working_df_idx,original_samplename,chunk_id,filepath,primary_label,secondary_labels,matches_primary,matches_secondary,top_class
29,135045-iNat1208551,16,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208551.ogg,135045,[''],False,False,spocra1
29,135045-iNat1208551,17,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208551.ogg,135045,[''],False,False,grabul1
29,135045-iNat1208551,18,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208551.ogg,135045,[''],False,False,crbfin1
29,135045-iNat1208551,19,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208551.ogg,135045,[''],False,False,graspa
30,135045-iNat1208552,0,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,yebspa1
30,135045-iNat1208552,1,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,chiwoo1
30,135045-iNat1208552,2,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,graspa
30,135045-iNat1208552,3,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,yebspa1
30,135045-iNat1208552,4,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,graspa
30,135045-iNat1208552,5,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,graspa
30,135045-iNat1208552,6,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,graspa
30,135045-iNat1208552,7,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,lecspa
30,135045-iNat1208552,8,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,graspa
30,135045-iNat1208552,9,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,graspa
30,135045-iNat1208552,10,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,graspa
30,135045-iNat1208552,11,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,graspa
30,135045-iNat1208552,12,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,grabul1
30,135045-iNat1208552,13,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,graspa
30,135045-iNat1208552,14,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,yebspa1
30,135045-iNat1208552,15,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,graspa
30,135045-iNat1208552,16,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,yebspa1
30,135045-iNat1208552,17,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,graspa
30,135045-iNat1208552,18,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,rebfly
30,135045-iNat1208552,19,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,graspa
30,135045-iNat1208552,20,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208552.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,0,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,1,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,2,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,3,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,4,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,5,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,6,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,7,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,8,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,9,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,10,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,11,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,12,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,13,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,pitman1
31,135045-iNat1208572,14,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,15,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,16,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,17,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,18,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,19,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,20,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
31,135045-iNat1208572,21,/kaggle/input/birdclef-2025/train_audio/135045/iNat1208572.ogg,135045,[''],False,False,graspa
32,135045-iNat327127,0,/kaggle/input/birdclef-2025/train_audio/135045/iNat327127.ogg,135045,[''],False,False,brnowl
33,135045-iNat48803,0,/kaggle/input/birdclef-2025/train_audio/135045/iNat48803.ogg,135045,[''],False,False,bkfgra
33,135045-iNat48803,1,/kaggle/input/birdclef-2025/train_audio/135045/iNat48803.ogg,135045,[''],False,False,tawowl1
33,135045-iNat48803,2,/kaggle/input/birdclef-2025/train_audio/135045/iNat48803.ogg,135045,[''],False,False,bkfgra
33,135045-iNat48803,3,/kaggle/input/birdclef-2025/train_audio/135045/iNat48803.ogg,135045,[''],False,False,commoo3
33,135045-iNat48803,4,/kaggle/input/birdclef-2025/train_audio/135045/iNat48803.ogg,135045,[''],False,False,yebspa1
33,135045-iNat48803,5,/kaggle/input/birdclef-2025/train_audio/135045/iNat48803.ogg,135045,[''],False,False,bkfgra
34,1462711-CSA36371,0,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36371.ogg,1462711,[''],False,False,gresku1
34,1462711-CSA36371,1,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36371.ogg,1462711,[''],False,False,pelcor
34,1462711-CSA36371,2,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36371.ogg,1462711,[''],False,False,pelcor
34,1462711-CSA36371,3,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36371.ogg,1462711,[''],False,False,pelcor
34,1462711-CSA36371,4,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36371.ogg,1462711,[''],False,False,norsho
34,1462711-CSA36371,5,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36371.ogg,1462711,[''],False,False,pelcor
34,1462711-CSA36371,6,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36371.ogg,1462711,[''],False,False,pelcor
34,1462711-CSA36371,7,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36371.ogg,1462711,[''],False,False,pelcor
34,1462711-CSA36371,8,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36371.ogg,1462711,[''],False,False,cohmar1
34,1462711-CSA36371,9,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36371.ogg,1462711,[''],False,False,ruther1
34,1462711-CSA36371,10,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36371.ogg,1462711,[''],False,False,jacpen1
35,1462711-CSA36379,0,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36379.ogg,1462711,[''],False,False,tawgra2
35,1462711-CSA36379,1,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36379.ogg,1462711,[''],False,False,marwar3
35,1462711-CSA36379,2,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36379.ogg,1462711,[''],False,False,pelcor
35,1462711-CSA36379,3,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36379.ogg,1462711,[''],False,False,soiwre1
35,1462711-CSA36379,4,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36379.ogg,1462711,[''],False,False,pelcor
35,1462711-CSA36379,5,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36379.ogg,1462711,[''],False,False,cubthr
35,1462711-CSA36379,6,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36379.ogg,1462711,[''],False,False,gysfly1
35,1462711-CSA36379,7,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36379.ogg,1462711,[''],False,False,cohmar1
35,1462711-CSA36379,8,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36379.ogg,1462711,[''],False,False,pelcor
35,1462711-CSA36379,9,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36379.ogg,1462711,[''],False,False,chrshe
36,1462711-CSA36390,0,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36390.ogg,1462711,[''],False,False,tawowl1
36,1462711-CSA36390,1,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36390.ogg,1462711,[''],False,False,grecor
36,1462711-CSA36390,2,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36390.ogg,1462711,[''],False,False,corbun1
36,1462711-CSA36390,3,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36390.ogg,1462711,[''],False,False,rossta2
36,1462711-CSA36390,4,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36390.ogg,1462711,[''],False,False,pelcor
36,1462711-CSA36390,5,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36390.ogg,1462711,[''],False,False,pelcor
36,1462711-CSA36390,6,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36390.ogg,1462711,[''],False,False,ruther1
36,1462711-CSA36390,7,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36390.ogg,1462711,[''],False,False,cohmar1
36,1462711-CSA36390,8,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36390.ogg,1462711,[''],False,False,pelcor
36,1462711-CSA36390,9,/kaggle/input/birdclef-2025/train_audio/1462711/CSA36390.ogg,1462711,[''],False,False,chrshe
37,1462737-CSA36341,0,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36341.ogg,1462737,[''],False,False,loeowl
37,1462737-CSA36341,1,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36341.ogg,1462737,[''],False,False,pelcor
37,1462737-CSA36341,2,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36341.ogg,1462737,[''],False,False,rossta2
37,1462737-CSA36341,3,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36341.ogg,1462737,[''],False,False,blfbun1
37,1462737-CSA36341,4,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36341.ogg,1462737,[''],False,False,pelcor
37,1462737-CSA36341,5,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36341.ogg,1462737,[''],False,False,grecor
37,1462737-CSA36341,6,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36341.ogg,1462737,[''],False,False,grecor
37,1462737-CSA36341,7,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36341.ogg,1462737,[''],False,False,gysfly1
37,1462737-CSA36341,8,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36341.ogg,1462737,[''],False,False,vitpar1
37,1462737-CSA36341,9,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36341.ogg,1462737,[''],False,False,siwgua1
37,1462737-CSA36341,10,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36341.ogg,1462737,[''],False,False,whtspa
38,1462737-CSA36369,0,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36369.ogg,1462737,[''],False,False,dubtan1
38,1462737-CSA36369,1,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36369.ogg,1462737,[''],False,False,pelcor
38,1462737-CSA36369,2,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36369.ogg,1462737,[''],False,False,blfbun1
38,1462737-CSA36369,3,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36369.ogg,1462737,[''],False,False,pelcor
38,1462737-CSA36369,4,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36369.ogg,1462737,[''],False,False,pelcor
38,1462737-CSA36369,5,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36369.ogg,1462737,[''],False,False,vitpar1
38,1462737-CSA36369,6,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36369.ogg,1462737,[''],False,False,grecor
38,1462737-CSA36369,7,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36369.ogg,1462737,[''],False,False,soiwre1
38,1462737-CSA36369,8,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36369.ogg,1462737,[''],False,False,spepar1
38,1462737-CSA36369,9,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36369.ogg,1462737,[''],False,False,sbmtan1
38,1462737-CSA36369,10,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36369.ogg,1462737,[''],False,False,jacpen1
39,1462737-CSA36380,0,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36380.ogg,1462737,[''],False,False,dubtan1
39,1462737-CSA36380,1,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36380.ogg,1462737,[''],False,False,garwar1
39,1462737-CSA36380,2,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36380.ogg,1462737,[''],False,False,pelcor
39,1462737-CSA36380,3,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36380.ogg,1462737,[''],False,False,pelcor
39,1462737-CSA36380,4,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36380.ogg,1462737,[''],False,False,cubthr
39,1462737-CSA36380,5,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36380.ogg,1462737,[''],False,False,eurnut2
39,1462737-CSA36380,6,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36380.ogg,1462737,[''],False,False,pelcor
39,1462737-CSA36380,7,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36380.ogg,1462737,[''],False,False,rossta2
39,1462737-CSA36380,8,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36380.ogg,1462737,[''],False,False,rossta2
39,1462737-CSA36380,9,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36380.ogg,1462737,[''],False,False,blfbun1
39,1462737-CSA36380,10,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36380.ogg,1462737,[''],False,False,chrshe
40,1462737-CSA36381,0,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36381.ogg,1462737,[''],False,False,snoowl1
40,1462737-CSA36381,1,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36381.ogg,1462737,[''],False,False,pelcor
40,1462737-CSA36381,2,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36381.ogg,1462737,[''],False,False,rossta2
40,1462737-CSA36381,3,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36381.ogg,1462737,[''],False,False,soiwre1
40,1462737-CSA36381,4,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36381.ogg,1462737,[''],False,False,pelcor
40,1462737-CSA36381,5,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36381.ogg,1462737,[''],False,False,ruther1
40,1462737-CSA36381,6,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36381.ogg,1462737,[''],False,False,pelcor
40,1462737-CSA36381,7,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36381.ogg,1462737,[''],False,False,pelcor
40,1462737-CSA36381,8,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36381.ogg,1462737,[''],False,False,pelcor
40,1462737-CSA36381,9,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36381.ogg,1462737,[''],False,False,whttyr2
40,1462737-CSA36381,10,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36381.ogg,1462737,[''],False,False,chrshe
41,1462737-CSA36386,0,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36386.ogg,1462737,[''],False,False,lotman1
41,1462737-CSA36386,1,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36386.ogg,1462737,[''],False,False,pelcor
41,1462737-CSA36386,2,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36386.ogg,1462737,[''],False,False,blfbun1
41,1462737-CSA36386,3,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36386.ogg,1462737,[''],False,False,pelcor
41,1462737-CSA36386,4,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36386.ogg,1462737,[''],False,False,rossta2
41,1462737-CSA36386,5,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36386.ogg,1462737,[''],False,False,ruther1
41,1462737-CSA36386,6,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36386.ogg,1462737,[''],False,False,blfbun1
41,1462737-CSA36386,7,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36386.ogg,1462737,[''],False,False,cubthr
41,1462737-CSA36386,8,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36386.ogg,1462737,[''],False,False,cohmar1
41,1462737-CSA36386,9,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36386.ogg,1462737,[''],False,False,jacpen1
42,1462737-CSA36391,0,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36391.ogg,1462737,[''],False,False,crehon2
42,1462737-CSA36391,1,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36391.ogg,1462737,[''],False,False,pelcor
42,1462737-CSA36391,2,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36391.ogg,1462737,[''],False,False,pelcor
42,1462737-CSA36391,3,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36391.ogg,1462737,[''],False,False,rossta2
42,1462737-CSA36391,4,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36391.ogg,1462737,[''],False,False,rossta2
42,1462737-CSA36391,5,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36391.ogg,1462737,[''],False,False,whrswi1
42,1462737-CSA36391,6,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36391.ogg,1462737,[''],False,False,pelcor
42,1462737-CSA36391,7,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36391.ogg,1462737,[''],False,False,rossta2
42,1462737-CSA36391,8,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36391.ogg,1462737,[''],False,False,pelcor
42,1462737-CSA36391,9,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36391.ogg,1462737,[''],False,False,blfbun1
42,1462737-CSA36391,10,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36391.ogg,1462737,[''],False,False,labcro1
43,1462737-CSA36395,0,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36395.ogg,1462737,[''],False,False,crehon2
43,1462737-CSA36395,1,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36395.ogg,1462737,[''],False,False,garwar1
43,1462737-CSA36395,2,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36395.ogg,1462737,[''],False,False,pelcor
43,1462737-CSA36395,3,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36395.ogg,1462737,[''],False,False,ruther1
43,1462737-CSA36395,4,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36395.ogg,1462737,[''],False,False,cobtan1
43,1462737-CSA36395,5,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36395.ogg,1462737,[''],False,False,pelcor
43,1462737-CSA36395,6,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36395.ogg,1462737,[''],False,False,pelcor
43,1462737-CSA36395,7,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36395.ogg,1462737,[''],False,False,rossta2
43,1462737-CSA36395,8,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36395.ogg,1462737,[''],False,False,whttyr2
43,1462737-CSA36395,9,/kaggle/input/birdclef-2025/train_audio/1462737/CSA36395.ogg,1462737,[''],False,False,jacpen1
44,1564122-CSA34195,0,/kaggle/input/birdclef-2025/train_audio/1564122/CSA34195.ogg,1564122,[''],False,False,gbmgem1
45,1564122-CSA34196,0,/kaggle/input/birdclef-2025/train_audio/1564122/CSA34196.ogg,1564122,[''],False,False,eurtre1
46,1564122-CSA34197,0,/kaggle/input/birdclef-2025/train_audio/1564122/CSA34197.ogg,1564122,[''],False,False,tawowl1
47,1564122-CSA34198,0,/kaggle/input/birdclef-2025/train_audio/1564122/CSA34198.ogg,1564122,[''],False,False,madcis2
48,1564122-CSA34199,0,/kaggle/input/birdclef-2025/train_audio/1564122/CSA34199.ogg,1564122,[''],False,False,tawowl1
49,1564122-CSA34200,0,/kaggle/input/birdclef-2025/train_audio/1564122/CSA34200.ogg,1564122,[''],False,False,tawowl1
50,21038-iNat297879,0,/kaggle/input/birdclef-2025/train_audio/21038/iNat297879.ogg,21038,[''],False,False,septit1
50,21038-iNat297879,1,/kaggle/input/birdclef-2025/train_audio/21038/iNat297879.ogg,21038,[''],False,False,afptit1
51,21038-iNat65519,0,/kaggle/input/birdclef-2025/train_audio/21038/iNat65519.ogg,21038,[''],False,False,gabfru1
51,21038-iNat65519,1,/kaggle/input/birdclef-2025/train_audio/21038/iNat65519.ogg,21038,[''],False,False,gabfru1
